brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,month,production
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,July,27.32
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,August,13.5
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,September,15.93
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,October,9.36
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,November,10.22
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,December,
Potlatch Brewing Company,brewpub,24180 US-101,Hoodsport,98548,Mason,47.40491678,-123.141186,2021,0,0,https://untappd.com/w/potlatch-brewing/500440,total_annual,121.95
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,January,13.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,February,26.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,March,13.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,April,
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,May,78.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,June,13.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,July,26.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,August,19.5
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,September,26.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,October,6.5
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,November,13.0
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,December,19.5
Powerhouse Restaurant and Brewery,nano,454 E Main,Puyallup,98372,Pierce,47.19158631,-122.2879828,2005,1,0,https://untappd.com/PowerhouseRestaurantBrewery,total_annual,253.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,January,2.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,February,1.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,March,0.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,April,2.0
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,May,2.0
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,June,
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,July,3.25
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,August,2.0
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,September,1.0
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,October,1.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,November,1.33
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,December,0.5
Precious Things Fermentation Project,taproom,8403 N Bruce Rd,Spokane,99217,Spokane,47.73390559,-117.2865852,2018,1,0,https://untappd.com/Preciousthingsbeer,total_annual,18.08
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,January,3.48
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,February,20.16
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,March,-1.34
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,April,28.72
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,May,11.98
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,June,23.64
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,July,13.54
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,August,26.4
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,September,12.07
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,October,17.36
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,November,9.86
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,December,16.11
Propolis Brewing,taproom,2457 Jefferson St,Port Townsend,98368,Jefferson,48.1086174,-122.773463,2013,0,0,https://untappd.com/PropolisBrewing,total_annual,181.97999999999996
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,January,2.34
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,February,
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,March,
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,April,5.83
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,May,7.83
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,June,8.33
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,July,9.25
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,August,9.17
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,September,9.0
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,October,8.08
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,November,6.92
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,December,6.75
Quartzite Brewing Company,taproom,105 W Main St,Chewelah,99109,Stevens,48.27595137,-117.7169469,2016,1,0,https://untappd.com/QuartziteBrewingCompany,total_annual,73.5
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,January,20.42
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,February,32.78
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,March,23.76
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,April,42.64
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,May,37.57
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,June,31.83
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,July,24.0
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,August,26.83
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,September,36.71
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,October,22.33
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,November,29.0
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,December,23.75
Quirk Brewing,taproom,425 B St,Walla Walla,99362,Walla Walla,46.0901597,-118.27695,2016,0,0,https://untappd.com/QuirkBrewing,total_annual,351.61999999999995
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,January,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,February,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,March,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,April,
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,May,13.5
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,June,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,July,
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,August,13.5
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,September,
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,October,
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,November,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,December,9.0
Rail Hop'n Brewing Company,brewpub,122 West Main Street Suite 101 B,Auburn,98001,King,47.3071471,-122.2315213,2017,0,0,https://untappd.com/RailHopnBrewingCompany,total_annual,81.0
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,January,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,February,21.0
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,March,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,April,19.0
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,May,14.0
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,June,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,July,24.0
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,August,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,September,15.6
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,October,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,November,17.55
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,December,
Railside Brewing,micro,309 NE 76th St,Vancouver,98665,Clark,45.6768255,-122.66818,2012,0,0,https://untappd.com/RailSideBrewing,total_annual,111.15
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,January,44.5
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,February,81.33
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,March,104.83
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,April,96.25
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,May,99.25
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,June,115.17
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,July,97.17
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,August,112.5
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,September,93.33
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,October,94.0
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,November,77.0
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,December,80.0
Rainy Daze Brewing,brewpub,650 NW Bovela Ln #3,Poulsbo,98370,Kitsap,47.73971613,-122.6578393,2012,0,0,https://untappd.com/RainyDazeBrewing,total_annual,1095.33
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,January,274.4
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,February,200.1
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,March,284.05
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,April,311.7
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,May,245.95
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,June,249.05
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,July,257.0
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,August,169.65
RAM Restaurant and Brewery,brewpub,10019 59th Ave Sw,Lakewood,98499,Pierce,47.16646601,-122.5154303,1971,1,0,https://untappd.com/theRAM,September,207.9
